Cust_ID,Product Group,1/1/2010,2/1/2010,3/1/2010,4/1/2010,5/1/2010,6/1/2010,7/1/2010,8/1/2010,9/1/2010,10/1/2010,11/1/2010,12/1/2010,1/1/2011,2/1/2011,3/1/2011,4/1/2011,5/1/2011,6/1/2011,7/1/2011,8/1/2011,9/1/2011,10/1/2011,11/1/2011,12/1/2011,1/1/2012,2/1/2012,3/1/2012,4/1/2012,5/1/2012,6/1/2012,7/1/2012,8/1/2012,9/1/2012,10/1/2012,11/1/2012,12/1/2012,1/1/2013,2/1/2013,3/1/2013,4/1/2013,5/1/2013,6/1/2013
CUSTOMER 1613,FraudFinder 2.0.,153.39,153.39,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,176.57,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.24,194.19,213.65,213.65,213.65,213.65
CUSTOMER 1614,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.59,67.58,67.59,67.60,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.31,81.78,81.78,81.78,81.78,81.78,81.78,81.78,81.78,81.78,81.78
CUSTOMER 1616,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,83.37,83.37,83.37,83.37,83.37,83.37,83.37,83.37,83.37,83.37,83.37,83.32,91.70
CUSTOMER 1618,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1379.27,591.87,591.87,591.87,591.87,591.87,591.87,591.87,591.87,591.87,591.87,591.83,541.34,541.34,541.34,541.34,541.34,541.34
CUSTOMER 1620,FraudFinder 2.0.,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.16,104.65,104.65,104.65,104.65,104.65,104.66,104.66,104.66,104.66,104.66,104.66,104.67,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.11,126.64,126.64,126.64,126.64,126.64,126.64,126.64,126.64,126.64,126.64
CUSTOMER 1621,FraudFinder 2.0.,94.92,94.92,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.16,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,147.68,147.68,147.68,147.68
CUSTOMER 1623,FraudFinder 2.0.,121.98,121.98,121.98,121.98,121.98,121.98,121.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1624,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,205.84,205.84,205.84,205.84,205.84,205.84,205.84,205.84,205.84,205.84
CUSTOMER 1625,FraudFinder 2.0.,492.13,492.13,492.13,492.13,492.13,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,655.02,655.02,655.02,655.02,655.02,655.02,655.02,655.02,655.02,655.02,655.02,654.98,720.52
CUSTOMER 1626,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.50,210.50,210.50,210.50,210.50,210.50,210.50,210.50,210.50,210.50,210.50,210.53,231.55,231.55,231.55,231.55,231.55,231.55,231.55
CUSTOMER 1627,FraudFinder 2.0.,284.38,284.38,284.38,284.39,284.39,284.39,284.38,284.39,284.39,284.39,284.39,327.03,327.03,327.03,327.03,327.03,327.03,327.03,327.03,327.04,327.03,327.03,327.06,359.74,359.74,359.74,359.74,359.74,359.74,359.74,359.74,359.74,359.74,359.74,359.71,395.71,395.71,395.71,395.71,395.71,395.71,395.71
CUSTOMER 1629,FraudFinder 2.0.,160.48,160.49,160.49,160.49,160.49,160.49,160.49,487.92,487.92,487.92,487.92,487.92,487.93,487.93,487.93,487.93,487.93,487.93,487.93,487.92,487.93,487.93,487.93,487.93,487.93,487.93,487.93,1719.56,932.16,932.16,932.13,980.94,980.94,980.94,980.94,980.94,980.94,980.94,980.91,980.94,980.94,980.94
CUSTOMER 1630,FraudFinder 2.0.,487.92,487.92,487.92,487.92,487.92,487.93,487.93,487.93,487.93,487.93,487.93,487.93,487.92,487.92,487.92,487.92,487.92,487.93,487.93,487.93,487.93,487.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1633,FraudFinder 2.0.,1911.87,1911.87,1911.87,1911.87,1911.87,1911.87,1911.88,1911.88,1911.88,1911.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1635,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1188.91,401.51,401.51,401.51,401.51,401.51,401.51,401.51,401.51,401.51,401.51,401.48,401.51,401.51,401.51,401.51,401.51,401.51
CUSTOMER 1637,FraudFinder 2.0.,1743.30,1743.30,1743.30,1743.30,1743.31,1743.31,1743.31,1743.31,1743.31,1743.31,1743.31,1743.31,1743.30,1743.30,1743.30,1743.30,1743.31,1743.31,1743.31,1743.31,1743.31,1743.31,1743.31,1743.31,1917.64,1917.64,1917.64,1917.64,1917.64,1917.64,1917.64,1917.64,1917.64,1917.64,1917.64,1917.64,1917.64,1917.64,1917.64,1917.64,1917.64,1917.64
CUSTOMER 1640,FraudFinder 2.0.,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,244.69,244.69,244.69,244.69,244.69,244.69,244.69,244.69,244.69,244.69,244.69,244.69,244.69,244.69,244.69
CUSTOMER 1642,FraudFinder 2.0.,1549.40,1549.40,1549.41,1549.41,1549.41,1549.41,1549.42,1549.42,1549.42,1549.42,1549.40,1549.40,1549.40,1549.40,1549.41,1549.41,1549.41,1549.41,1549.42,1549.42,1549.41,1549.41,1704.35,1704.35,1704.35,1704.35,1704.35,1704.35,1704.35,1704.35,1704.35,1704.35,1704.35,1704.31,1874.79,1874.79,1874.79,1874.79,1874.79,1874.79,1874.79,1874.79
CUSTOMER 1643,FraudFinder 2.0.,74.15,74.15,74.15,74.14,74.14,74.14,74.14,74.15,74.15,74.15,74.15,74.15,74.15,74.15,74.15,74.14,74.14,74.14,74.14,74.15,74.15,74.15,74.15,74.15,74.15,74.15,74.12,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.59,81.56,81.56,81.56
CUSTOMER 1647,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,980.84,980.84,980.84,980.84,980.84,980.84,980.84,980.84
CUSTOMER 1648,FraudFinder 2.0.,545.56,545.53,545.53,545.53,545.53,545.54,545.54,545.54,545.53,545.54,545.54,545.54,545.56,545.53,545.53,545.53,545.53,545.54,545.54,545.54,545.54,545.54,13123.36,13123.36,13123.36,13123.36,13123.36,13123.36,13123.36,13123.36,13123.36,13123.36,13123.36,13123.33,13123.36,13123.36,13123.36,13123.36,13123.36,13123.36,13123.36,13123.36
CUSTOMER 1650,FraudFinder 2.0.,148.29,148.29,148.29,148.29,148.29,148.29,148.29,148.30,148.30,148.30,148.30,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,222.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1652,FraudFinder 2.0.,0.00,0.00,0.00,113.73,113.73,113.73,113.73,113.73,113.73,113.74,113.74,113.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1658,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2624.67,2624.67,2624.67,2624.67,2624.67,2624.67,2624.67,2624.67,2624.67,2624.67,2624.67,2624.70,2624.67,2624.67,2624.67,2624.67
CUSTOMER 1659,FraudFinder 2.0.,189.64,189.64,189.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1662,FraudFinder 2.0.,67.58,67.59,67.60,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.59,67.58,67.59,67.60,74.34,74.34,74.34,74.34,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.31,81.78,81.78,-163.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1663,FraudFinder 2.0.,184.97,184.97,184.98,184.98,184.98,184.98,858.06,858.06,858.06,858.06,783.27,783.27,783.27,783.27,783.27,783.27,783.27,783.27,783.27,783.27,783.27,783.27,861.60,861.60,861.60,861.60,861.60,861.60,861.60,861.60,861.60,861.60,861.60,861.55,947.76,947.76,947.76,947.76,947.76,947.76,947.76,947.76
CUSTOMER 1664,FraudFinder 2.0.,95.14,95.14,95.14,200.46,200.46,200.46,200.46,200.47,212.92,212.92,212.92,212.92,212.92,212.93,212.93,212.93,212.93,212.93,212.93,212.94,234.19,234.19,234.19,234.19,234.19,234.19,234.19,234.19,234.19,234.19,234.19,234.16,257.61,257.61,257.61,257.61,257.61,257.61,257.61,257.61,257.61,257.61
CUSTOMER 1665,FraudFinder 2.0.,301.70,194.17,301.71,301.71,301.71,301.70,301.71,301.71,301.71,301.72,301.70,301.70,301.70,301.70,301.71,301.71,301.71,301.70,301.71,301.71,301.71,301.68,331.87,331.87,331.87,331.87,331.87,331.87,331.87,331.87,331.87,331.87,331.87,331.91,365.06,365.06,365.06,365.06,365.06,365.06,365.06,365.06
CUSTOMER 1666,FraudFinder 2.0.,1911.87,1911.87,1911.87,1911.87,1911.88,1911.88,1911.88,1911.88,1911.87,1911.87,1911.87,1911.87,1911.87,1911.87,1911.87,1911.87,1911.88,1911.88,1911.88,1911.88,1911.87,1911.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1667,FraudFinder 2.0.,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,185.57,185.57,185.57,185.57,101.20,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70
CUSTOMER 1668,FraudFinder 2.0.,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,168.70,185.57,185.57,-371.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1669,FraudFinder 2.0.,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,204.53,224.98,224.98,224.98,224.98,224.98,224.98,224.98,224.98,224.98,224.98,224.98,224.94,224.98,224.98,224.98,224.98,224.98,224.98
CUSTOMER 1671,FraudFinder 2.0.,0.00,0.00,0.00,0.00,3818.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1677,FraudFinder 2.0.,67.58,67.59,67.60,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.59,67.58,67.59,67.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1679,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,464.57,464.57,464.57,464.57,464.57,464.57,464.57,464.57,464.57,464.57,464.57,464.57,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47,595.47
CUSTOMER 1680,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.76,105.76,105.76,105.76,105.76,105.76,105.76,105.76,105.76,105.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1681,FraudFinder 2.0.,110.90,110.90,110.90,110.90,110.90,133.86,134.18,134.18,134.18,134.18,134.19,134.19,134.19,134.19,134.19,134.19,134.19,134.19,147.60,147.60,147.61,147.61,147.61,147.61,147.61,147.61,147.61,147.61,147.61,147.59,162.36,162.36,162.36,162.36,162.36,162.36,162.36,162.36,162.36,162.36,162.36,162.40
CUSTOMER 1682,FraudFinder 2.0.,110.89,110.89,110.89,110.89,110.89,110.89,110.90,110.90,110.90,110.90,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,147.68,147.68,147.68,147.68,147.68,147.68,147.68,147.68
CUSTOMER 1683,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,168.90,168.90,168.90,168.90,168.90,168.90,168.90
CUSTOMER 1684,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.07,38.08,38.08,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,185.79,185.79,185.79,185.79,185.79
CUSTOMER 1685,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,185.79,185.79,185.79
CUSTOMER 1686,FraudFinder 2.0.,95.14,95.14,95.14,95.15,95.14,95.15,95.16,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,115.12,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.11,126.64,126.64,126.64,126.64,126.64,126.64,126.64,126.64,126.64,126.64,126.64
CUSTOMER 1687,FraudFinder 2.0.,67.58,67.58,67.58,67.58,67.59,67.58,67.59,67.60,74.34,-74.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1688,FraudFinder 2.0.,0.00,0.00,0.00,0.00,918.91,333.33,333.33,201.82,333.33,333.33,333.33,333.33,333.33,333.33,333.34,333.34,333.35,356.82,356.82,356.82,356.83,356.83,356.83,356.83,356.83,356.83,356.83,356.83,356.80,392.50,392.50,-785.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1689,FraudFinder 2.0.,81.43,-162.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1690,FraudFinder 2.0.,189.63,189.63,189.63,189.63,189.64,189.64,189.64,189.64,208.59,208.59,208.59,208.59,208.60,208.60,208.60,208.59,208.60,208.60,208.60,208.61,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.46,229.44,252.40,252.40,252.40,252.40,252.40,252.40,252.40,252.40,252.40,252.40
CUSTOMER 1692,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123.69,123.69,123.69,123.69,123.69,123.69,123.69,123.69,123.69,123.69,123.69,123.72,136.06,136.06,136.06
CUSTOMER 1693,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,541.34,595.47,595.47
CUSTOMER 1695,FraudFinder 2.0.,0.00,0.00,166.20,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,695.08,695.08,695.08,695.08,695.08,695.08,695.08,695.08,695.08,695.08,695.08,695.08,764.59,764.59,764.59
CUSTOMER 1699,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1700,FraudFinder 2.0.,0.00,0.00,0.00,193.56,193.56,193.56,193.56,193.56,193.56,193.56,193.56,193.57,193.57,193.57,992.77,992.77,992.77,992.77,992.79,992.79,992.79,992.79,992.79,992.79,992.79,992.72,1092.06,1092.06,1092.06,1092.06,1092.06,1092.06,1092.06,1092.06,1092.06,1092.06,1092.06,1092.12,1201.27,1201.27,-2402.54,0.00
CUSTOMER 1702,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.47,220.47,220.47,220.47,220.47,220.47,122.05,122.05,122.05
CUSTOMER 1703,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.91,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,75.79,75.79,75.79,75.79,75.79,75.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1705,FraudFinder 2.0.,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,154.39,154.39,154.39,154.39,154.39,154.39,154.39,154.39,154.39,154.39,154.39,154.43,169.83,169.83,169.83,169.83,169.83,169.83,169.83,169.83,169.83,169.83,169.83,169.85,186.82,186.82,186.82,186.82,186.82,186.82
CUSTOMER 1706,FraudFinder 2.0.,307.74,307.74,307.74,307.74,307.74,307.74,307.74,307.74,307.75,307.75,307.75,307.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1707,FraudFinder 2.0.,117.91,117.91,117.91,117.91,117.91,117.91,117.91,117.91,117.91,117.91,135.63,135.63,135.63,135.63,135.63,135.63,135.63,135.63,135.63,135.63,135.63,135.63,149.20,149.20,149.20,149.20,149.20,149.20,149.20,149.20,149.20,149.20,149.20,149.15,164.11,164.11,164.11,164.11,164.11,164.11,164.11,164.11
CUSTOMER 1708,FraudFinder 2.0.,95.14,95.14,95.14,95.15,95.14,95.15,95.16,104.65,104.65,104.65,104.65,104.65,104.66,104.66,104.66,104.66,104.66,104.66,104.67,115.12,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.11,126.64,126.64,126.64,126.64,126.64,126.64,126.64,126.64,126.64,126.64,126.64
CUSTOMER 1709,FraudFinder 2.0.,153.39,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.66,288.06,288.06,288.06,288.06,288.06,288.06,288.06,288.06,288.06,288.06,288.06,288.09,316.87,316.87,316.87,316.87,316.87,316.87
CUSTOMER 1710,FraudFinder 2.0.,67.58,67.59,67.58,67.59,67.60,67.58,67.58,540.69,-540.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1711,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.54,67.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1712,FraudFinder 2.0.,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 1713,FraudFinder 2.0.,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,185.79,185.79,185.79,185.79,185.79,185.79,185.79,185.79,185.79,185.79,185.79,185.79
CUSTOMER 1714,FraudFinder 2.0.,498.69,498.69,498.69,498.69,498.69,1286.09,498.69,498.69,498.69,498.69,498.69,498.69,498.69,498.69,548.55,548.55,548.55,548.55,548.56,548.56,548.56,548.56,548.56,548.56,548.56,548.53,603.41,603.41,603.41,603.41,603.41,603.41,603.41,603.41,603.41,603.41,603.41,603.44,663.76,663.76,663.76,663.76
CUSTOMER 1715,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.46,33.46,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,147.68,147.68,147.68
CUSTOMER 1716,FraudFinder 2.0.,0.00,0.00,0.00,0.00,329.26,329.26,329.27,329.27,329.27,329.28,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,631.89,695.08,695.08,695.08,695.08,695.08,695.08,695.08,695.08,695.08,695.08,695.08,695.08,764.59,764.59,764.59,764.59,764.59,764.59,764.59,764.59
CUSTOMER 1717,FraudFinder 2.0.,415.42,415.42,415.42,415.43,415.43,415.43,415.43,461.35,461.35,461.35,461.35,461.35,461.35,461.35,461.35,461.35,461.35,461.35,461.36,536.08,536.09,536.09,536.09,536.09,536.09,536.09,536.09,536.09,536.09,536.09,536.03,383.86,383.86,383.86,383.86,383.86,383.86,383.86,383.86,383.86,383.86,383.86
CUSTOMER 1718,FraudFinder 2.0.,110.89,110.89,110.89,-332.67,483.89,120.97,120.97,120.98,120.97,120.98,120.98,120.98,121.98,121.98,121.98,121.98,121.98,121.98,121.98,121.98,121.98,121.98,121.98,121.95,134.18,134.18,134.18,134.18,134.18,134.18,134.18,134.18,134.18,134.18,134.18,134.17,147.60,147.60,147.60,147.60,147.60,147.60
CUSTOMER 1719,FraudFinder 2.0.,67.59,67.60,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.59,67.58,67.59,67.60,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.17,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.63,115.13,115.13,115.13,115.13
CUSTOMER 1720,FraudFinder 2.0.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,977.03,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.66,208.60,208.60,208.60,-625.80,0.00,0.00,0.00
